timestamp,signal,label,barrier_touched,days_to_barrier,return_at_barrier
2021-01-05,-1,0.0,upper,2.0,0.1487
2021-01-06,-1,0.0,upper,2.0,0.0999
2021-01-07,-1,1.0,lower,4.0,-0.1032
2021-01-08,-1,1.0,lower,3.0,-0.1348
2021-01-09,-1,1.0,lower,2.0,-0.122
2021-01-10,-1,1.0,lower,2.0,-0.1235
2021-01-11,-1,0.0,time,5.0,0.0163
2021-01-12,-1,0.0,upper,2.0,0.145
2021-01-13,-1,1.0,time,5.0,-0.0233
2021-01-14,-1,1.0,time,5.0,-0.0831
2021-01-15,-1,1.0,time,5.0,-0.0332
2021-01-16,-1,1.0,lower,5.0,-0.1594
2021-01-17,-1,1.0,lower,4.0,-0.1469
2021-01-18,-1,1.0,lower,3.0,-0.1687
2021-01-19,-1,1.0,lower,2.0,-0.1552
2021-01-20,-1,1.0,lower,1.0,-0.1408
2021-01-21,-1,0.0,time,5.0,0.0526
2021-01-22,-1,1.0,time,5.0,-0.0793
2021-01-23,-1,0.0,time,5.0,0.0325
2021-01-24,-1,0.0,time,5.0,0.0565
2021-01-25,-1,0.0,time,5.0,0.0548
2021-01-26,-1,0.0,time,5.0,0.0147
2021-01-27,-1,0.0,upper,2.0,0.1148
2021-01-28,-1,0.0,time,5.0,0.0688
2021-01-29,-1,0.0,time,5.0,0.0934
2021-01-30,-1,0.0,time,5.0,0.0737
2021-01-31,-1,0.0,upper,3.0,0.1257
2021-02-01,-1,0.0,upper,2.0,0.1155
2021-02-02,-1,0.0,upper,4.0,0.1016
2021-02-03,-1,0.0,upper,5.0,0.2111
2021-02-04,-1,0.0,upper,4.0,0.2294
2021-02-05,-1,0.0,upper,3.0,0.1975
2021-02-06,-1,0.0,upper,2.0,0.1646
2021-02-07,-1,0.0,upper,1.0,0.176
2021-02-08,-1,0.0,time,5.0,0.0136
2021-02-09,-1,0.0,time,5.0,0.0428
2021-02-10,-1,0.0,time,5.0,0.0658
2021-02-11,-1,0.0,time,5.0,0.0293
2021-02-12,-1,0.0,time,5.0,0.0951
2021-02-13,-1,0.0,time,5.0,0.0972
2021-02-14,-1,0.0,upper,5.0,0.1423
2021-02-15,-1,0.0,upper,4.0,0.157
2021-02-16,-1,0.0,upper,3.0,0.1294
2021-02-17,-1,0.0,upper,4.0,0.1007
2021-02-18,-1,0.0,upper,3.0,0.1086
2021-02-19,-1,1.0,lower,4.0,-0.1405
2021-02-20,-1,1.0,lower,3.0,-0.1466
2021-02-21,-1,1.0,lower,2.0,-0.1692
2021-02-22,-1,1.0,lower,1.0,-0.1111
2021-02-23,-1,1.0,time,5.0,-0.0795
2021-02-24,-1,1.0,time,5.0,-0.0012
2021-02-25,-1,0.0,time,5.0,0.0322
2021-02-26,-1,0.0,time,5.0,0.0829
2021-02-27,-1,0.0,time,5.0,0.0435
2021-02-28,-1,0.0,upper,1.0,0.1018
2021-03-01,-1,1.0,time,5.0,-0.0155
2021-03-02,-1,0.0,time,5.0,0.0557
2021-03-03,-1,0.0,time,5.0,0.0341
2021-03-04,-1,0.0,upper,5.0,0.1156
2021-03-05,-1,0.0,upper,4.0,0.1082
2021-03-06,-1,0.0,upper,3.0,0.1097
2021-03-07,-1,0.0,upper,4.0,0.1189
2021-03-08,-1,0.0,upper,3.0,0.0992
2021-03-09,-1,0.0,upper,4.0,0.1142
2021-03-10,-1,0.0,upper,3.0,0.0903
2021-03-11,-1,1.0,time,5.0,-0.0167
2021-03-12,-1,0.0,time,5.0,0.0285
2021-03-13,-1,1.0,lower,2.0,-0.0942
2021-03-14,-1,1.0,time,5.0,-0.0202
2021-03-15,-1,0.0,time,5.0,0.045
2021-03-16,-1,0.0,time,5.0,0.013
2021-03-17,-1,1.0,time,5.0,-0.082
2021-03-18,-1,1.0,time,5.0,-0.0593
2021-03-19,-1,1.0,lower,5.0,-0.0993
2021-03-20,-1,1.0,lower,4.0,-0.1016
2021-03-21,-1,1.0,lower,3.0,-0.0878
2021-03-22,-1,0.0,time,5.0,0.0265
2021-03-23,-1,0.0,time,5.0,0.0207
2021-03-24,-1,0.0,upper,5.0,0.0889
2021-03-25,-1,0.0,upper,2.0,0.0824
2021-03-26,-1,0.0,time,5.0,0.0665
2021-03-27,-1,0.0,time,5.0,0.0518
2021-03-28,-1,0.0,time,5.0,0.0581
2021-03-29,-1,1.0,time,5.0,-0.01
2021-03-30,-1,1.0,time,5.0,-0.0075
2021-03-31,-1,1.0,time,5.0,-0.0019
2021-04-01,-1,1.0,time,5.0,-0.0126
2021-04-02,-1,1.0,time,5.0,-0.0508
2021-04-03,-1,0.0,time,5.0,0.0175
2021-04-04,-1,1.0,time,5.0,-0.0013
2021-04-05,-1,0.0,time,5.0,0.0214
2021-04-06,-1,0.0,time,5.0,0.0326
2021-04-07,-1,0.0,upper,3.0,0.0663
2021-04-08,-1,0.0,upper,5.0,0.0907
2021-04-09,-1,0.0,upper,4.0,0.0892
2021-04-10,-1,0.0,upper,3.0,0.0583
2021-04-11,-1,0.0,upper,2.0,0.0581
2021-04-12,-1,0.0,upper,1.0,0.0594
2021-04-13,-1,1.0,lower,5.0,-0.1218
2021-04-14,-1,1.0,lower,4.0,-0.1096
2021-04-15,-1,1.0,lower,3.0,-0.1155
2021-04-16,-1,1.0,lower,2.0,-0.0885
2021-04-17,-1,1.0,lower,1.0,-0.0684
2021-04-18,-1,1.0,lower,4.0,-0.0799
2021-04-19,-1,1.0,lower,3.0,-0.0698
2021-04-20,-1,1.0,lower,2.0,-0.08
2021-04-21,-1,1.0,lower,3.0,-0.0778
2021-04-22,-1,0.0,time,5.0,0.0566
2021-04-23,-1,0.0,upper,4.0,0.0716
2021-04-24,1,1.0,upper,2.0,0.0739
2021-04-25,1,1.0,upper,1.0,0.0972
2021-04-26,1,1.0,time,5.0,0.0686
2021-04-27,1,1.0,time,5.0,0.0288
2021-04-28,1,1.0,time,5.0,0.0427
2021-04-29,1,1.0,upper,1.0,0.076
2021-04-30,1,0.0,time,5.0,-0.0069
2021-05-01,1,0.0,time,5.0,-0.0228
2021-05-02,1,1.0,time,5.0,0.0134
2021-05-03,1,1.0,time,5.0,0.0271
2021-05-04,1,1.0,upper,4.0,0.0947
2021-05-05,1,0.0,time,5.0,-0.027
2021-05-06,1,1.0,time,5.0,0.0074
2021-05-07,1,0.0,lower,5.0,-0.1373
2021-05-08,1,0.0,lower,4.0,-0.1615
2021-05-09,1,0.0,lower,3.0,-0.152
2021-05-10,1,0.0,lower,2.0,-0.1115
2021-05-11,1,0.0,lower,1.0,-0.1297
2021-05-12,1,0.0,lower,5.0,-0.1329
2021-05-13,1,0.0,lower,4.0,-0.1323
2021-05-14,1,0.0,lower,3.0,-0.1311
2021-05-15,1,0.0,lower,4.0,-0.2268
2021-05-16,1,0.0,lower,3.0,-0.2226
2021-05-17,1,0.0,lower,2.0,-0.1606
2021-05-18,1,0.0,lower,1.0,-0.1447
2021-05-19,1,1.0,time,5.0,0.0357
2021-05-20,1,0.0,lower,3.0,-0.1451
2021-05-21,1,1.0,time,5.0,0.0539
2021-05-22,1,1.0,time,5.0,0.0295
2021-05-23,1,1.0,upper,3.0,0.1192
2021-05-24,1,0.0,time,5.0,-0.1054
2021-05-25,1,0.0,time,5.0,-0.0676
2021-05-26,1,0.0,time,5.0,-0.0539
2021-05-27,1,0.0,time,5.0,-0.0521
2021-05-28,1,1.0,time,5.0,0.0539
2021-05-29,1,1.0,upper,5.0,0.1185
2021-05-30,1,1.0,time,5.0,0.0337
2021-05-31,1,0.0,time,5.0,-0.0492
2021-06-01,1,0.0,time,5.0,-0.0233
2021-06-02,1,0.0,lower,5.0,-0.1192
2021-06-03,1,0.0,lower,4.0,-0.1573
2021-06-04,1,1.0,time,5.0,0.0165
2021-06-05,1,1.0,time,5.0,0.0374
2021-06-06,1,1.0,time,5.0,0.0398
2021-06-07,1,1.0,upper,2.0,0.1157
2021-06-08,1,1.0,upper,1.0,0.1125
2021-06-09,1,1.0,time,5.0,0.0786
2021-06-10,1,1.0,time,5.0,0.09
2021-06-11,1,1.0,time,5.0,0.0273
2021-06-12,1,1.0,upper,2.0,0.1302
2021-06-13,1,0.0,time,5.0,-0.0871
2021-06-14,1,0.0,lower,4.0,-0.1242
2021-06-15,1,0.0,lower,3.0,-0.1181
2021-06-16,1,0.0,lower,5.0,-0.1893
2021-06-17,1,0.0,lower,4.0,-0.186
2021-06-18,1,0.0,lower,3.0,-0.1235
2021-06-19,1,0.0,lower,2.0,-0.1151
2021-06-20,1,0.0,lower,1.0,-0.1209
2021-06-21,1,1.0,time,5.0,0.0098
2021-06-22,1,1.0,time,5.0,0.0626
2021-06-23,1,1.0,time,5.0,0.025
2021-06-24,1,1.0,time,5.0,0.0366
2021-06-25,1,1.0,upper,4.0,0.1187
2021-06-26,1,1.0,upper,3.0,0.1162
2021-06-27,1,0.0,time,5.0,-0.0191
2021-06-28,1,1.0,time,5.0,0.005
2021-06-29,1,0.0,time,5.0,-0.0161
2021-06-30,1,0.0,time,5.0,-0.036
2021-07-01,1,1.0,time,5.0,0.0139
2021-07-02,1,0.0,time,5.0,-0.0006
2021-07-03,1,0.0,time,5.0,-0.0531
2021-07-04,1,0.0,time,5.0,-0.041
2021-07-05,1,0.0,time,5.0,-0.0066
2021-07-06,1,1.0,time,5.0,0.0044
2021-07-07,1,0.0,time,5.0,-0.0199
2021-07-08,1,0.0,time,5.0,-0.0079
2021-07-09,1,0.0,time,5.0,-0.0327
2021-07-10,1,0.0,time,5.0,-0.0605
2021-07-11,1,0.0,lower,4.0,-0.078
2021-07-12,1,0.0,time,5.0,-0.0516
2021-07-13,1,0.0,time,5.0,-0.0234
2021-07-14,1,0.0,time,5.0,-0.0612
2021-07-15,1,0.0,time,5.0,-0.0569
2021-07-16,1,1.0,time,5.0,0.0309
2021-07-17,1,1.0,time,5.0,0.0256
2021-07-18,1,0.0,lower,2.0,-0.0629
2021-07-19,1,1.0,upper,4.0,0.0786
2021-07-20,1,1.0,upper,1.0,0.0774
2021-07-21,1,1.0,upper,4.0,0.0906
2021-07-22,1,1.0,upper,3.0,0.0899
2021-07-23,1,1.0,upper,3.0,0.1083
2021-07-24,1,1.0,upper,2.0,0.0859
2021-07-25,1,1.0,upper,2.0,0.0972
2021-07-26,1,1.0,upper,2.0,0.0711
2021-07-27,1,1.0,upper,3.0,0.0706
2021-07-28,1,0.0,time,5.0,-0.019
2021-07-29,1,0.0,time,5.0,-0.0411
2021-07-30,1,0.0,lower,3.0,-0.0655
2021-07-31,-1,1.0,lower,3.0,-0.0846
2021-08-01,-1,0.0,upper,5.0,0.0698
2021-08-02,-1,0.0,upper,4.0,0.0859
2021-08-03,-1,0.0,upper,3.0,0.1094
2021-08-04,-1,0.0,upper,2.0,0.0739
2021-08-05,-1,0.0,upper,2.0,0.0895
2021-08-06,-1,0.0,upper,3.0,0.0788
2021-08-07,-1,1.0,time,5.0,-0.0034
2021-08-08,-1,0.0,upper,5.0,0.0867
2021-08-09,-1,0.0,time,5.0,0.0167
2021-08-10,-1,0.0,time,5.0,0.0299
2021-08-11,-1,0.0,time,5.0,0.0083
2021-08-12,-1,0.0,upper,1.0,0.0699
2021-08-13,-1,1.0,time,5.0,-0.0583
2021-08-14,-1,1.0,time,5.0,-0.0073
2021-08-15,-1,0.0,time,5.0,0.0451
2021-08-16,-1,0.0,time,5.0,0.0611
2021-08-17,-1,0.0,upper,3.0,0.0996
2021-08-18,-1,0.0,upper,2.0,0.0888
2021-08-19,-1,0.0,time,5.0,0.0253
2021-08-20,-1,1.0,time,5.0,-0.0039
2021-08-21,-1,1.0,time,5.0,-0.0355
2021-08-22,-1,1.0,time,5.0,-0.0034
2021-08-23,-1,1.0,time,5.0,-0.0118
2021-08-24,-1,0.0,time,5.0,0.0199
2021-08-25,-1,1.0,time,5.0,-0.0391
2021-08-26,-1,0.0,time,5.0,0.0022
2021-08-27,-1,1.0,time,5.0,-0.0053
2021-08-28,-1,0.0,time,5.0,0.0082
2021-08-29,-1,0.0,time,5.0,0.0208
2021-08-30,-1,0.0,time,5.0,0.0595
2021-08-31,-1,0.0,upper,5.0,0.0881
2021-09-01,-1,0.0,upper,5.0,0.0772
2021-09-02,-1,0.0,upper,4.0,0.0667
2021-09-03,-1,0.0,upper,3.0,0.0547
2021-09-04,-1,0.0,upper,2.0,0.0531
2021-09-05,-1,1.0,lower,2.0,-0.0953
2021-09-06,-1,1.0,lower,1.0,-0.1153
2021-09-07,-1,1.0,time,5.0,-0.0172
2021-09-08,-1,1.0,time,5.0,-0.0207
2021-09-09,-1,0.0,time,5.0,0.0132
2021-09-10,-1,0.0,time,5.0,0.0728
2021-09-11,1,1.0,time,5.0,0.0577
2021-09-12,1,1.0,time,5.0,0.0221
2021-09-13,1,1.0,time,5.0,0.067
2021-09-14,1,1.0,time,5.0,0.005
2021-09-15,1,0.0,lower,5.0,-0.1154
2021-09-16,1,0.0,lower,4.0,-0.109
2021-09-17,1,0.0,lower,3.0,-0.0954
2021-09-18,1,0.0,lower,2.0,-0.1171
2021-09-19,1,0.0,lower,1.0,-0.0984
2021-09-20,1,0.0,time,5.0,-0.0018
2021-09-21,1,1.0,upper,2.0,0.1077
2021-09-22,1,0.0,time,5.0,-0.0312
2021-09-23,1,0.0,time,5.0,-0.0924
2021-09-24,1,0.0,time,5.0,-0.0276
2021-09-25,1,1.0,time,5.0,0.0231
2021-09-26,1,1.0,upper,5.0,0.106
2021-09-27,1,1.0,upper,4.0,0.1315
2021-09-28,1,1.0,upper,3.0,0.1612
2021-09-29,1,1.0,upper,2.0,0.1472
2021-09-30,1,1.0,upper,1.0,0.094
2021-10-01,1,1.0,upper,5.0,0.1399
2021-10-02,1,1.0,upper,4.0,0.1483
2021-10-03,1,1.0,upper,3.0,0.1378
2021-10-04,1,1.0,upper,2.0,0.1177
2021-10-05,1,1.0,time,5.0,0.0572
2021-10-06,1,1.0,time,5.0,0.0382
2021-10-07,-1,0.0,time,5.0,0.0443
2021-10-08,-1,0.0,time,5.0,0.0624
2021-10-09,-1,0.0,time,5.0,0.0413
2021-10-10,-1,0.0,upper,5.0,0.122
2021-10-11,-1,0.0,time,5.0,0.0605
2021-10-12,-1,0.0,upper,3.0,0.0927
2021-10-13,-1,0.0,upper,5.0,0.0758
2021-10-14,-1,0.0,upper,1.0,0.0731
2021-10-15,-1,0.0,time,5.0,0.0692
2021-10-16,-1,0.0,upper,4.0,0.0797
2021-10-17,-1,0.0,upper,3.0,0.0729
2021-10-18,-1,1.0,time,5.0,-0.0072
2021-10-19,-1,1.0,time,5.0,-0.0532
2021-10-20,-1,1.0,lower,2.0,-0.0819
2021-10-21,-1,1.0,time,5.0,-0.0315
2021-10-22,-1,1.0,time,5.0,-0.0399
2021-10-23,-1,1.0,time,5.0,-0.0131
2021-10-24,-1,0.0,time,5.0,0.018
2021-10-25,-1,1.0,lower,2.0,-0.0753
2021-10-26,-1,0.0,time,5.0,0.0142
2021-10-27,-1,0.0,time,5.0,0.0414
2021-10-28,-1,0.0,time,5.0,0.04
2021-10-29,-1,0.0,time,5.0,0.0135
2021-10-30,-1,1.0,time,5.0,-0.0038
2021-10-31,-1,1.0,time,5.0,-0.0037
2021-11-01,-1,0.0,time,5.0,0.0088
2021-11-02,-1,1.0,time,5.0,-0.0015
2021-11-03,-1,0.0,upper,5.0,0.0686
2021-11-04,-1,0.0,upper,4.0,0.0932
2021-11-05,-1,0.0,upper,3.0,0.0989
2021-11-06,-1,0.0,upper,2.0,0.0922
2021-11-07,-1,0.0,upper,1.0,0.0683
2021-11-08,-1,1.0,time,5.0,-0.0447
2021-11-09,-1,1.0,time,5.0,-0.0225
2021-11-10,-1,1.0,time,5.0,-0.0175
2021-11-11,-1,1.0,lower,5.0,-0.0727
2021-11-12,-1,1.0,lower,4.0,-0.0638
2021-11-13,-1,1.0,lower,3.0,-0.0673
2021-11-14,-1,1.0,lower,2.0,-0.0825
2021-11-15,-1,1.0,lower,1.0,-0.0561
2021-11-16,-1,1.0,time,5.0,-0.0219
2021-11-17,-1,1.0,lower,1.0,-0.0615
2021-11-18,-1,0.0,time,5.0,0.0133
2021-11-19,1,0.0,time,5.0,-0.0218
2021-11-20,1,0.0,time,5.0,-0.0199
2021-11-21,1,0.0,lower,5.0,-0.0941
2021-11-22,1,0.0,time,5.0,-0.0334
2021-11-23,1,0.0,lower,3.0,-0.0703
2021-11-24,1,1.0,time,5.0,0.0113
2021-11-25,1,0.0,lower,1.0,-0.09
2021-11-26,1,1.0,time,5.0,0.0602
2021-11-27,1,1.0,time,5.0,0.0356
2021-11-28,1,0.0,time,5.0,-0.0622
2021-11-29,1,0.0,lower,5.0,-0.1627
2021-11-30,1,0.0,lower,4.0,-0.1481
2021-12-01,1,0.0,lower,3.0,-0.1509
2021-12-02,1,0.0,lower,2.0,-0.1393
2021-12-03,1,0.0,lower,1.0,-0.0899
2021-12-04,1,0.0,time,5.0,-0.0263
2021-12-05,1,0.0,time,5.0,-0.0407
2021-12-06,1,0.0,time,5.0,-0.0245
2021-12-07,1,0.0,time,5.0,-0.0119
2021-12-08,1,0.0,lower,5.0,-0.0789
2021-12-09,1,1.0,time,5.0,0.0109
2021-12-10,1,1.0,time,5.0,0.0339
2021-12-11,1,0.0,time,5.0,-0.0319
2021-12-12,1,0.0,lower,5.0,-0.0773
2021-12-13,1,1.0,time,5.0,0.0059
2021-12-14,1,0.0,time,5.0,-0.0337
2021-12-15,1,0.0,time,5.0,-0.0379
2021-12-16,1,1.0,time,5.0,0.0299
2021-12-17,1,1.0,time,5.0,0.0511
2021-12-18,1,1.0,upper,5.0,0.0804
2021-12-19,1,1.0,upper,4.0,0.0838
2021-12-20,1,1.0,upper,3.0,0.0772
2021-12-21,1,1.0,time,5.0,0.0342
2021-12-22,1,1.0,time,5.0,0.0406
2021-12-23,1,0.0,time,5.0,-0.0644
2021-12-24,1,0.0,lower,4.0,-0.0642
2021-12-25,1,0.0,lower,4.0,-0.0856
2021-12-26,1,0.0,lower,2.0,-0.0635
2021-12-27,1,0.0,lower,1.0,-0.0619
2021-12-28,1,0.0,time,5.0,-0.0071
2021-12-29,1,1.0,time,5.0,0.0005
2021-12-30,1,0.0,time,5.0,-0.0269
2021-12-31,1,0.0,lower,5.0,-0.0594
2022-01-01,1,0.0,lower,4.0,-0.0912
2022-01-02,1,0.0,lower,3.0,-0.0822
2022-01-03,1,0.0,lower,2.0,-0.064
2022-01-04,1,0.0,lower,2.0,-0.0611
2022-01-05,1,0.0,time,5.0,-0.0416
2022-01-06,1,0.0,time,5.0,-0.0102
2022-01-07,1,1.0,upper,5.0,0.0574
2022-01-08,1,1.0,time,5.0,0.0202
2022-01-09,1,1.0,time,5.0,0.0296
2022-01-10,1,1.0,time,5.0,0.0319
2022-01-11,1,1.0,time,5.0,0.008
2022-01-12,1,0.0,time,5.0,-0.039
2022-01-13,1,0.0,time,5.0,-0.005
2022-01-14,1,0.0,time,5.0,-0.0323
2022-01-15,1,0.0,lower,5.0,-0.06
2022-01-16,1,0.0,lower,4.0,-0.0576
2022-01-17,1,0.0,lower,4.0,-0.1472
2022-01-18,1,0.0,lower,3.0,-0.1495
2022-01-19,1,0.0,lower,2.0,-0.1341
2022-01-20,1,0.0,lower,1.0,-0.1089
2022-01-21,1,1.0,time,5.0,0.0098
2022-01-22,1,1.0,time,5.0,0.0579
2022-01-23,1,1.0,time,5.0,0.0417
2022-01-24,1,1.0,time,5.0,0.0389
2022-01-25,1,1.0,time,5.0,0.0265
2022-01-26,1,1.0,time,5.0,0.0447
2022-01-27,1,1.0,time,5.0,0.041
2022-01-28,1,0.0,time,5.0,-0.0228
2022-01-29,1,0.0,time,5.0,-0.03
2022-01-30,1,1.0,upper,5.0,0.0927
2022-01-31,1,1.0,upper,4.0,0.0778
2022-02-01,1,1.0,upper,3.0,0.0705
2022-02-02,1,1.0,upper,2.0,0.1189
2022-02-03,1,1.0,upper,1.0,0.1162
2022-02-04,1,1.0,time,5.0,0.063
2022-02-05,1,1.0,time,5.0,0.0502
2022-02-06,1,0.0,time,5.0,-0.0007
2022-02-07,1,0.0,time,5.0,-0.0384
2022-02-08,1,0.0,time,5.0,-0.0448
2022-02-09,-1,1.0,time,5.0,-0.0402
2022-02-10,-1,0.0,time,5.0,0.0215
2022-02-11,-1,0.0,time,5.0,0.0374
2022-02-12,-1,1.0,time,5.0,-0.0409
2022-02-13,-1,1.0,time,5.0,-0.0529
2022-02-14,-1,1.0,lower,4.0,-0.062
2022-02-15,-1,1.0,lower,2.0,-0.0943
2022-02-16,-1,1.0,lower,1.0,-0.0828
2022-02-17,-1,1.0,lower,4.0,-0.0903
2022-02-18,-1,1.0,lower,3.0,-0.0782
2022-02-19,-1,1.0,lower,2.0,-0.0812
2022-02-20,-1,0.0,time,5.0,0.0206
2022-02-21,-1,0.0,time,5.0,0.0533
2022-02-22,-1,1.0,time,5.0,-0.014
2022-02-23,-1,0.0,upper,5.0,0.1455
2022-02-24,-1,0.0,upper,4.0,0.1193
2022-02-25,-1,0.0,upper,3.0,0.0948
2022-02-26,-1,0.0,upper,2.0,0.1006
2022-02-27,-1,0.0,upper,1.0,0.134
2022-02-28,-1,1.0,time,5.0,-0.0911
2022-03-01,-1,1.0,lower,3.0,-0.1259
2022-03-02,-1,1.0,lower,2.0,-0.1151
2022-03-03,-1,1.0,lower,3.0,-0.1001
2022-03-04,-1,0.0,time,5.0,0.0687
2022-03-05,-1,0.0,time,5.0,0.0001
2022-03-06,-1,0.0,time,5.0,0.0086
2022-03-07,-1,0.0,upper,2.0,0.0978
2022-03-08,-1,1.0,time,5.0,-0.023
2022-03-09,-1,1.0,lower,4.0,-0.1036
2022-03-10,-1,1.0,time,5.0,-0.0035
2022-03-11,-1,0.0,time,5.0,0.0598
2022-03-12,-1,0.0,time,5.0,0.0525
2022-03-13,-1,0.0,upper,5.0,0.1001
2022-03-14,-1,0.0,time,5.0,0.0619
2022-03-15,-1,0.0,time,5.0,0.0484
2022-03-16,-1,1.0,time,5.0,-0.0025
2022-03-17,-1,0.0,time,5.0,0.0336
2022-03-18,-1,0.0,time,5.0,0.0228
2022-03-19,-1,0.0,time,5.0,0.0403
2022-03-20,-1,0.0,time,5.0,0.0713
2022-03-21,-1,0.0,upper,4.0,0.0766
2022-03-22,-1,0.0,upper,5.0,0.0969
2022-03-23,-1,0.0,upper,4.0,0.0875
2022-03-24,-1,0.0,upper,4.0,0.0673
2022-03-25,-1,0.0,upper,4.0,0.0682
2022-03-26,-1,0.0,upper,3.0,0.0641
2022-03-27,-1,1.0,time,5.0,-0.0096
2022-03-28,-1,1.0,time,5.0,-0.0248
2022-03-29,-1,1.0,time,5.0,-0.0218
2022-03-30,-1,1.0,time,5.0,-0.0094
2022-03-31,-1,0.0,time,5.0,0.0023
2022-04-01,-1,1.0,lower,5.0,-0.0687
2022-04-02,-1,1.0,lower,4.0,-0.0594
2022-04-03,-1,1.0,lower,3.0,-0.0722
2022-04-04,-1,1.0,lower,2.0,-0.0763
2022-04-05,-1,1.0,lower,1.0,-0.0549
2022-04-06,-1,1.0,lower,5.0,-0.0869
2022-04-07,-1,1.0,lower,4.0,-0.0942
2022-04-08,-1,1.0,lower,3.0,-0.0662
2022-04-09,-1,1.0,lower,2.0,-0.0775
2022-04-10,-1,1.0,lower,1.0,-0.0653
2022-04-11,-1,0.0,time,5.0,0.0211
2022-04-12,1,0.0,time,5.0,-0.0117
2022-04-13,1,0.0,time,5.0,-0.009
2022-04-14,1,1.0,time,5.0,0.0378
2022-04-15,1,1.0,time,5.0,0.0198
2022-04-16,1,1.0,time,5.0,0.002
2022-04-17,1,1.0,time,5.0,0.0005
2022-04-18,1,0.0,time,5.0,-0.0316
2022-04-19,1,0.0,time,5.0,-0.0457
2022-04-20,1,0.0,time,5.0,-0.0316
2022-04-21,1,0.0,lower,5.0,-0.0597
2022-04-22,1,0.0,time,5.0,-0.0297
2022-04-23,1,0.0,time,5.0,-0.0059
2022-04-24,1,0.0,time,5.0,-0.0347
2022-04-25,1,0.0,lower,1.0,-0.0494
2022-04-26,1,0.0,time,5.0,-0.0008
2022-04-27,1,0.0,time,5.0,-0.0146
2022-04-28,1,0.0,lower,5.0,-0.0546
2022-04-29,1,1.0,time,5.0,0.0293
2022-04-30,1,0.0,lower,5.0,-0.0632
2022-05-01,1,0.0,lower,4.0,-0.0598
2022-05-02,1,0.0,lower,3.0,-0.0568
2022-05-03,1,1.0,upper,1.0,0.0571
2022-05-04,1,0.0,lower,1.0,-0.0928
2022-05-05,1,0.0,lower,4.0,-0.1415
2022-05-06,1,0.0,lower,3.0,-0.141
2022-05-07,1,0.0,lower,2.0,-0.1257
2022-05-08,1,0.0,lower,1.0,-0.0829
2022-05-09,1,0.0,lower,2.0,-0.0996
2022-05-10,1,0.0,lower,1.0,-0.0838
2022-05-11,1,1.0,upper,4.0,0.0972
2022-05-12,1,1.0,time,5.0,0.0334
2022-05-13,1,0.0,time,5.0,-0.0288
2022-05-14,1,1.0,time,5.0,0.0073
2022-05-15,1,0.0,time,5.0,-0.0653
2022-05-16,1,0.0,time,5.0,-0.013
2022-05-17,1,1.0,time,5.0,0.0074
2022-05-18,1,1.0,time,5.0,0.0312
2022-05-19,1,0.0,time,5.0,-0.0186
2022-05-20,1,1.0,time,5.0,0.0066
2022-05-21,1,0.0,time,5.0,-0.0226
2022-05-22,1,0.0,time,5.0,-0.0368
2022-05-24,1,0.0,time,5.0,-0.0055
2022-05-25,1,1.0,upper,5.0,0.0703
2022-05-26,1,1.0,upper,4.0,0.0784
2022-05-27,1,1.0,upper,3.0,0.1026
2022-05-28,1,1.0,upper,2.0,0.0873
2022-05-29,1,1.0,upper,1.0,0.0735
2022-05-30,1,0.0,time,5.0,-0.0607
2022-05-31,1,0.0,time,5.0,-0.0631
2022-06-01,-1,0.0,time,5.0,0.0503
2022-06-02,-1,0.0,time,5.0,0.0254
2022-06-03,-1,0.0,time,5.0,0.0172
2022-06-04,-1,0.0,time,5.0,0.0076
2022-06-05,-1,1.0,time,5.0,-0.0277
2022-06-06,-1,1.0,lower,4.0,-0.0752
2022-06-07,-1,1.0,lower,3.0,-0.0717
2022-06-08,-1,1.0,lower,4.0,-0.1216
2022-06-09,-1,1.0,lower,3.0,-0.1174
2022-06-10,-1,1.0,lower,2.0,-0.0836
2022-06-11,-1,1.0,lower,2.0,-0.2308
2022-06-12,-1,1.0,lower,1.0,-0.1725
2022-06-13,-1,1.0,lower,5.0,-0.1677
2022-06-14,-1,1.0,lower,4.0,-0.1552
2022-06-15,-1,1.0,lower,3.0,-0.1679
2022-06-16,-1,0.0,time,5.0,0.0142
2022-06-17,1,0.0,time,5.0,-0.0242
2022-06-18,1,1.0,time,5.0,0.1023
2022-06-19,1,1.0,time,5.0,0.0358
2022-06-20,1,1.0,time,5.0,0.0422
2022-06-21,1,1.0,time,5.0,0.0169
2022-06-22,1,1.0,time,5.0,0.0377
2022-06-23,1,0.0,time,5.0,-0.0395
2022-06-24,1,0.0,time,5.0,-0.0558
2022-06-25,1,0.0,time,5.0,-0.0933
2022-06-26,1,0.0,time,5.0,-0.0814
2022-06-27,1,0.0,time,5.0,-0.0741
2022-06-28,1,0.0,time,5.0,-0.0491
2022-06-29,1,1.0,time,5.0,0.0073
2022-06-30,1,1.0,time,5.0,0.0292
2022-07-01,1,1.0,time,5.0,0.058
2022-07-02,1,1.0,upper,5.0,0.1171
2022-07-03,1,1.0,upper,4.0,0.1149
2022-07-04,1,1.0,upper,4.0,0.0761
2022-07-05,1,1.0,upper,3.0,0.0795
2022-07-06,1,0.0,time,5.0,-0.028
2022-07-07,1,0.0,lower,4.0,-0.0799
2022-07-08,1,0.0,lower,3.0,-0.089
2022-07-09,1,0.0,lower,2.0,-0.0766
