timestamp,bitcoin_open,bitcoin_close,bitcoin_high,bitcoin_low,bitcoin_total_volume,bitcoin_market_cap,signal,label,barrier_touched,return_at_barrier,bitcoin_log_return_1,bitcoin_close_topo_num_holes_0_original,bitcoin_close_topo_betti_0_original,bitcoin_close_topo_max_hole_lifetime_0_original,bitcoin_close_topo_avg_hole_lifetime_0_original,bitcoin_close_topo_l1_norm_0_original,bitcoin_close_topo_l2_norm_0_original,bitcoin_close_topo_sum_hole_lifetimes_0_original,bitcoin_close_topo_persistence_entropy_0_original,bitcoin_close_topo_std_persistence_0_original,bitcoin_close_topo_wasserstein_0_original,bitcoin_close_topo_num_holes_1_original,bitcoin_close_topo_betti_1_original,bitcoin_close_topo_max_hole_lifetime_1_original,bitcoin_close_topo_avg_hole_lifetime_1_original,bitcoin_close_topo_l1_norm_1_original,bitcoin_close_topo_l2_norm_1_original,bitcoin_close_topo_sum_hole_lifetimes_1_original,bitcoin_close_topo_persistence_entropy_1_original,bitcoin_close_topo_std_persistence_1_original,bitcoin_close_topo_wasserstein_1_original,bitcoin_close_topo_num_holes_2_original,bitcoin_close_topo_betti_2_original,bitcoin_close_topo_max_hole_lifetime_2_original,bitcoin_close_topo_avg_hole_lifetime_2_original,bitcoin_close_topo_l1_norm_2_original,bitcoin_close_topo_l2_norm_2_original,bitcoin_close_topo_sum_hole_lifetimes_2_original,bitcoin_close_topo_persistence_entropy_2_original,bitcoin_close_topo_std_persistence_2_original,bitcoin_close_topo_wasserstein_2_original,strategy_returns,position_change,transaction_cost,strategy_returns_gross,bitcoin_close_topo_num_holes_0_topo,bitcoin_close_topo_betti_0_topo,bitcoin_close_topo_max_hole_lifetime_0_topo,bitcoin_close_topo_avg_hole_lifetime_0_topo,bitcoin_close_topo_l1_norm_0_topo,bitcoin_close_topo_l2_norm_0_topo,bitcoin_close_topo_sum_hole_lifetimes_0_topo,bitcoin_close_topo_persistence_entropy_0_topo,bitcoin_close_topo_std_persistence_0_topo,bitcoin_close_topo_wasserstein_0_topo,bitcoin_close_topo_num_holes_1_topo,bitcoin_close_topo_betti_1_topo,bitcoin_close_topo_max_hole_lifetime_1_topo,bitcoin_close_topo_avg_hole_lifetime_1_topo,bitcoin_close_topo_l1_norm_1_topo,bitcoin_close_topo_l2_norm_1_topo,bitcoin_close_topo_sum_hole_lifetimes_1_topo,bitcoin_close_topo_persistence_entropy_1_topo,bitcoin_close_topo_std_persistence_1_topo,bitcoin_close_topo_wasserstein_1_topo,bitcoin_close_topo_num_holes_2_topo,bitcoin_close_topo_betti_2_topo,bitcoin_close_topo_max_hole_lifetime_2_topo,bitcoin_close_topo_avg_hole_lifetime_2_topo,bitcoin_close_topo_l1_norm_2_topo,bitcoin_close_topo_l2_norm_2_topo,bitcoin_close_topo_sum_hole_lifetimes_2_topo,bitcoin_close_topo_persistence_entropy_2_topo,bitcoin_close_topo_std_persistence_2_topo,bitcoin_close_topo_wasserstein_2_topo,primary_signal
2024-04-01,1.7995137685305198,1.669398702564391,1.6809404715476495,1.7013603719411752,0.49899843076650874,1.6749350736295308,-1.0,1.0,time,-0.0113,-0.9067993806896065,43.0,43.0,0.5585288405418396,0.27311833350117815,11.744088340550661,2.0131592816382655,11.744088340550661,3.6256902409456195,0.14020619841525475,0.2154889851808548,1.0,1.0,1.405191957950592,1.405191957950592,1.405191957950592,1.405191957950592,1.405191957950592,-0.0,0.0,0.08351696328865935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9067993806896065,0,0.0,0.9067993806896065,43.0,43.0,0.5585288405418396,0.27311833350117815,11.744088340550661,2.0131592816382655,11.744088340550661,3.6256902409456195,0.14020619841525475,0.2154889851808548,1.0,1.0,1.405191957950592,1.405191957950592,1.405191957950592,1.405191957950592,1.405191957950592,-0.0,0.0,0.08351696328865935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2024-04-02,1.6642542709446777,1.3690173997465596,1.5532077923265097,1.440605089937481,0.9848949508516409,1.376379568628064,0.0,0.0,time,0.0588,-2.4321716206664914,43.0,43.0,0.5738519430160522,0.2771683020820451,11.91823698952794,2.046128118049002,11.91823698952794,3.625205773679824,0.14332292090759693,0.18536752462387085,1.0,1.0,1.4437429308891296,1.4437429308891296,1.4437429308891296,1.4437429308891296,1.4437429308891296,-0.0,0.0,0.05807502441511276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4311716206664915,1,0.001,2.4321716206664914,43.0,43.0,0.5738519430160522,0.2771683020820451,11.91823698952794,2.046128118049002,11.91823698952794,3.625205773679824,0.14332292090759693,0.18536752462387085,1.0,1.0,1.4437429308891296,1.4437429308891296,1.4437429308891296,1.4437429308891296,1.4437429308891296,-0.0,0.0,0.05807502441511276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2024-04-03,1.371568214486525,1.3973734759206826,1.364382763273522,1.4222390443371655,0.4631613878381612,1.4037936443083643,0.0,0.0,upper,0.0799,0.2444853299584054,43.0,43.0,0.5834183096885681,0.2786032789668372,11.979940995573997,2.0630689259527246,11.979940995573997,3.622645308165877,0.14616035714525114,0.1546666882932186,1.0,1.0,1.467810869216919,1.467810869216919,1.467810869216919,1.467810869216919,1.467810869216919,-0.0,0.0,0.036257055847544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,43.0,43.0,0.5834183096885681,0.2786032789668372,11.979940995573997,2.0630689259527246,11.979940995573997,3.622645308165877,0.14616035714525114,0.1546666882932186,1.0,1.0,1.467810869216919,1.467810869216919,1.467810869216919,1.467810869216919,1.467810869216919,-0.0,0.0,0.036257055847544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2024-04-04,1.3899677773607244,1.5342870336702243,1.4881566839565952,1.4361024919292733,0.5664509666706035,1.5370402436356054,0.0,0.0,time,0.009,1.1519743298084506,43.0,43.0,0.5864000916481018,0.27656595842089765,11.892336212098598,2.060118724115051,11.892336212098598,3.61561647281759,0.149033615303365,0.05196305364370346,1.0,1.0,1.4753127694129944,1.4753127694129944,1.4753127694129944,1.4753127694129944,1.4753127694129944,-0.0,0.0,0.011301149852549243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,43.0,43.0,0.5864000916481018,0.27656595842089765,11.892336212098598,2.060118724115051,11.892336212098598,3.61561647281759,0.149033615303365,0.05196305364370346,1.0,1.0,1.4753127694129944,1.4753127694129944,1.4753127694129944,1.4753127694129944,1.4753127694129944,-0.0,0.0,0.011301149852549243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2024-04-05,1.5310366887952063,1.479185576782295,1.4379385399140159,1.4871989801789989,0.43469344975785223,1.4823143000071466,0.0,0.0,time,0.0368,-0.4327808391987138,43.0,43.0,0.5840883851051331,0.2771778756449389,11.918648652732372,2.0605752422853993,11.918648652732372,3.6173747402149132,0.14804026911281418,0.049955904483795166,1.0,1.0,1.4694966673851013,1.4694966673851013,1.4694966673851013,1.4694966673851013,1.4694966673851013,-0.0,0.0,0.008761579223648775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,43.0,0.5840883851051331,0.2771778756449389,11.918648652732372,2.0605752422853993,11.918648652732372,3.6173747402149132,0.14804026911281418,0.049955904483795166,1.0,1.0,1.4694966673851013,1.4694966673851013,1.4694966673851013,1.4694966673851013,1.4694966673851013,-0.0,0.0,0.008761579223648775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2024-04-06,1.4740497804635981,1.5249078819185498,1.4757155737656826,1.5556260712726406,-0.43746770572269483,1.5306497691639187,0.0,0.0,time,0.0159,0.4005314935984312,43.0,43.0,0.5786042213439941,0.2756673791554085,11.853697303682566,2.045157241968289,11.853697303682566,3.61984136378607,0.14587271254200904,0.0917293168604374,1.0,1.0,1.4556993246078491,1.4556993246078491,1.4556993246078491,1.4556993246078491,1.4556993246078491,-0.0,0.0,0.020785042588293157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,43.0,43.0,0.5786042213439941,0.2756673791554085,11.853697303682566,2.045157241968289,11.853697303682566,3.61984136378607,0.14587271254200904,0.0917293168604374,1.0,1.0,1.4556993246078491,1.4556993246078491,1.4556993246078491,1.4556993246078491,1.4556993246078491,-0.0,0.0,0.020785042588293157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2024-04-07,1.5207460210950121,1.5303289976236258,1.4973311282948791,1.6225083207858058,-0.49986492112139685,1.5383435126936686,0.0,1.0,time,-0.0315,0.07019656182863201,43.0,43.0,0.5717093348503113,0.27247162293209587,11.716279786080122,2.020988024530939,11.716279786080122,3.620195922887173,0.14403155559110384,0.10927608609199524,1.0,1.0,1.4383525252342224,1.4383525252342224,1.4383525252342224,1.4383525252342224,1.4383525252342224,-0.0,0.0,0.026131920564702215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,43.0,43.0,0.5717093348503113,0.27247162293209587,11.716279786080122,2.020988024530939,11.716279786080122,3.620195922887173,0.14403155559110384,0.10927608609199524,1.0,1.0,1.4383525252342224,1.4383525252342224,1.4383525252342224,1.4383525252342224,1.4383525252342224,-0.0,0.0,0.026131920564702215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2024-04-08,1.5311704963151933,1.6475958020226378,1.623102165215571,1.6162275707782139,0.3322313598739621,1.6523713368142148,-1.0,1.0,lower,-0.063,0.9960687704844159,43.0,43.0,0.5649494528770447,0.2737356208611366,11.770631697028875,2.014063956802103,11.770631697028875,3.630442106581768,0.13930161742791028,0.1092151403427124,2.0,2.0,1.4213454127311707,0.7146515250205994,1.4293030500411987,1.4213676886307427,1.4293030500411987,0.03445177569846902,0.7066938877105713,0.6080287127736279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,1,0.001,-0.0,43.0,43.0,0.5649494528770447,0.2737356208611366,11.770631697028875,2.014063956802103,11.770631697028875,3.630442106581768,0.13930161742791028,0.1092151403427124,2.0,2.0,1.4213454127311707,0.7146515250205994,1.4293030500411987,1.4213676886307427,1.4293030500411987,0.03445177569846902,0.7066938877105713,0.6080287127736279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2024-04-09,1.650520065596336,1.473130700066474,1.5474051950558736,1.5358920958055342,0.5157719254795856,1.478776839889343,0.0,1.0,lower,-0.0712,-1.4028079248539025,43.0,43.0,0.5572109818458557,0.27225982718342956,11.707172568887472,1.998885953113673,11.707172568887472,3.6323048041640194,0.1370920818658339,0.12538600713014603,2.0,2.0,1.4018762707710266,0.7048624604940414,1.4097249209880829,1.4018982416213777,1.4097249209880829,0.03445182733603755,0.6970138102769852,0.037306864565589834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4018079248539026,1,0.001,1.4028079248539025,43.0,43.0,0.5572109818458557,0.27225982718342956,11.707172568887472,1.998885953113673,11.707172568887472,3.6323048041640194,0.1370920818658339,0.12538600713014603,2.0,2.0,1.4018762707710266,0.7048624604940414,1.4097249209880829,1.4018982416213777,1.4097249209880829,0.03445182733603755,0.6970138102769852,0.037306864565589834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2024-04-10,1.472621146638779,1.538817958473514,1.4793205151811633,1.4755108168460096,0.6168800221843496,1.5405187977333494,-1.0,1.0,lower,-0.0908,0.5694419722478172,43.0,43.0,0.5493150353431702,0.26630344493098035,11.451048132032156,1.971285193255506,11.451048132032156,3.6208292074410497,0.1394767420403152,0.1343701034784317,1.0,1.0,1.3820111751556396,1.3820111751556396,1.3820111751556396,1.3820111751556396,1.3820111751556396,-0.0,0.0,0.6043564304803364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,1,0.001,-0.0,43.0,43.0,0.5493150353431702,0.26630344493098035,11.451048132032156,1.971285193255506,11.451048132032156,3.6208292074410497,0.1394767420403152,0.1343701034784317,1.0,1.0,1.3820111751556396,1.3820111751556396,1.3820111751556396,1.3820111751556396,1.3820111751556396,-0.0,0.0,0.6043564304803364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2024-04-11,1.545797979248582,1.4933517368629574,1.4779841737355286,1.5845333602897393,0.15864704584204645,1.4948185212549656,0.0,1.0,lower,-0.0848,-0.3567062661243654,43.0,43.0,0.6000688076019287,0.25804719216255256,11.09602926298976,1.9340237852859974,11.09602926298976,3.6088232379070067,0.14282440077045927,0.1686112880706787,1.0,1.0,1.2803541421890259,1.2803541421890259,1.2803541421890259,1.2803541421890259,1.2803541421890259,-0.0,0.0,0.07832486046585471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3557062661243654,1,0.001,0.3567062661243654,43.0,43.0,0.6000688076019287,0.25804719216255256,11.09602926298976,1.9340237852859974,11.09602926298976,3.6088232379070067,0.14282440077045927,0.1686112880706787,1.0,1.0,1.2803541421890259,1.2803541421890259,1.2803541421890259,1.2803541421890259,1.2803541421890259,-0.0,0.0,0.07832486046585471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2024-04-12,1.4890916240859684,1.3015654054122454,1.4593687036835332,1.3234359390849966,0.8949509063928888,1.2995378531092694,-1.0,1.0,lower,-0.0922,-1.6277735054802598,43.0,43.0,0.5898380875587463,0.24995399690991224,10.748021867126226,1.8806682894869193,10.748021867126226,3.6057516398819374,0.14062999370096319,0.14382967352867126,1.0,1.0,1.060512363910675,1.060512363910675,1.060512363910675,1.060512363910675,1.060512363910675,-0.0,0.0,0.18936802337889172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,1,0.001,0.0,43.0,43.0,0.5898380875587463,0.24995399690991224,10.748021867126226,1.8806682894869193,10.748021867126226,3.6057516398819374,0.14062999370096319,0.14382967352867126,1.0,1.0,1.060512363910675,1.060512363910675,1.060512363910675,1.060512363910675,1.060512363910675,-0.0,0.0,0.18936802337889172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
2024-04-13,1.3004049532113824,1.1147730280240382,1.2484788461381866,1.0400876702428412,1.2029543471868474,1.1274169592990992,0.0,1.0,time,-0.0147,-1.663578260383319,43.0,43.0,0.5770763754844666,0.24177632654129072,10.396382041275501,1.8216037706478363,10.396382041275501,3.605601100072568,0.13679395794311858,0.16088686510920525,1.0,1.0,0.8388849496841431,0.8388849496841431,0.8388849496841431,0.8388849496841431,0.8388849496841431,-0.0,0.0,0.18467597957473966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.662578260383319,1,0.001,1.663578260383319,43.0,43.0,0.5770763754844666,0.24177632654129072,10.396382041275501,1.8216037706478363,10.396382041275501,3.605601100072568,0.13679395794311858,0.16088686510920525,1.0,1.0,0.8388849496841431,0.8388849496841431,0.8388849496841431,0.8388849496841431,0.8388849496841431,-0.0,0.0,0.18467597957473966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2024-04-14,1.0894525010168574,1.1872144633954167,1.1069511805833123,1.0713174283433535,0.7032203764080257,1.1890810204290838,0.0,0.0,lower,-0.0697,0.6284579256025533,43.0,43.0,0.5630910396575928,0.22795438723162162,9.80203865095973,1.715132273597117,9.80203865095973,3.609318129435429,0.1282494844845906,0.16091810539364815,1.0,1.0,0.6055519580841064,0.6055519580841064,0.6055519580841064,0.6055519580841064,0.6055519580841064,-0.0,0.0,0.1930973598938703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,43.0,43.0,0.5630910396575928,0.22795438723162162,9.80203865095973,1.715132273597117,9.80203865095973,3.609318129435429,0.1282494844845906,0.16091810539364815,1.0,1.0,0.6055519580841064,0.6055519580841064,0.6055519580841064,0.6055519580841064,0.6055519580841064,-0.0,0.0,0.1930973598938703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-15,1.1853482736387764,1.0348544105265949,1.1593120384314417,1.0935467988469407,0.8370040103319519,1.0386602449608164,0.0,1.0,time,0.0228,-1.3935151699715982,43.0,43.0,0.5468984842300415,0.2196599168832912,9.445376425981522,1.6533333040751839,9.445376425981522,3.6098930805285576,0.12377214753202712,0.17091822251677513,1.0,1.0,0.3958331346511841,0.3958331346511841,0.3958331346511841,0.3958331346511841,0.3958331346511841,-0.0,0.0,0.16547243509283333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,43.0,43.0,0.5468984842300415,0.2196599168832912,9.445376425981522,1.6533333040751839,9.445376425981522,3.6098930805285576,0.12377214753202712,0.17091822251677513,1.0,1.0,0.3958331346511841,0.3958331346511841,0.3958331346511841,0.3958331346511841,0.3958331346511841,-0.0,0.0,0.16547243509283333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-16,1.0359590884318222,1.0442516181483763,1.002653407191189,1.0263044503133756,0.796277351830285,1.0479850819932162,1.0,1.0,time,0.0189,0.05795973934761412,43.0,43.0,0.5286675691604614,0.20793608818636383,8.941251792013645,1.5570002220406507,8.941251792013645,3.616824203494089,0.1146319459424736,0.1906602531671524,1.0,1.0,0.06863713264465332,0.06863713264465332,0.06863713264465332,0.06863713264465332,0.06863713264465332,-0.0,0.0,0.3093728509402851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,1,0.001,0.0,43.0,43.0,0.5286675691604614,0.20793608818636383,8.941251792013645,1.5570002220406507,8.941251792013645,3.616824203494089,0.1146319459424736,0.1906602531671524,1.0,1.0,0.06863713264465332,0.06863713264465332,0.06863713264465332,0.06863713264465332,0.06863713264465332,-0.0,0.0,0.3093728509402851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-17,1.0523760219544611,0.8898284797120458,0.9999256157986973,0.9133010210563144,0.7341678839006224,0.896293587408687,0.0,1.0,upper,0.0861,-1.4642197724610342,43.0,43.0,0.5078583359718323,0.19483544330957325,8.37792406231165,1.4475849261380167,8.37792406231165,3.626114363747086,0.10378707739692263,0.2011420801281929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06863713264465332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.465219772461034,1,0.001,-1.4642197724610342,43.0,43.0,0.5078583359718323,0.19483544330957325,8.37792406231165,1.4475849261380167,8.37792406231165,3.626114363747086,0.10378707739692263,0.2011420801281929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06863713264465332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-18,0.8884978420911603,1.013988156529012,0.9669801453683351,0.9576735833768459,0.4402137332322195,1.0207281067468805,0.0,1.0,time,0.0454,1.1200378967372804,43.0,43.0,0.4877980947494507,0.18610524360177128,8.002525474876165,1.38245914514874,8.002525474876165,3.6269303654125613,0.09905147065508071,0.19107867404818535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,43.0,0.4877980947494507,0.18610524360177128,8.002525474876165,1.38245914514874,8.002525474876165,3.6269303654125613,0.09905147065508071,0.19107867404818535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-19,1.0196708150143148,1.0381834006297985,1.0443955192685856,0.897159119904739,1.3409289701819065,1.054965942152935,0.0,1.0,time,0.0045,0.19217902157650232,43.0,43.0,0.47021836042404175,0.17666452057486356,7.596574384719133,1.3069934069590334,7.596574384719133,3.632182624127401,0.09228199881741234,0.15922235697507858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,43.0,0.47021836042404175,0.17666452057486356,7.596574384719133,1.3069934069590334,7.596574384719133,3.632182624127401,0.09228199881741234,0.15922235697507858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-20,1.0314189745648874,1.084978154917992,1.0336522012458176,1.0947230560495051,-0.6468781282228225,1.0913265017316958,0.0,0.0,time,-0.0063,0.39769063657576714,43.0,43.0,0.4558046758174896,0.17288119103326355,7.433891214430332,1.2763268975342004,7.433891214430332,3.6335667049981124,0.08942066539765428,0.11964790895581245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,43.0,0.4558046758174896,0.17288119103326355,7.433891214430332,1.2763268975342004,7.433891214430332,3.6335667049981124,0.08942066539765428,0.11964790895581245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-21,1.092413892764005,1.0784154220607345,1.0429865223111296,1.157259909481558,-0.47706892302801956,1.0876924048467613,0.0,0.0,time,-0.0176,-0.08454495210846547,43.0,43.0,0.4439857304096222,0.1695609862894513,7.291122410446405,1.2493031493281985,7.291122410446405,3.635228472847808,0.08686643741961203,0.10300661250948906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,43.0,43.0,0.4439857304096222,0.1695609862894513,7.291122410446405,1.2493031493281985,7.291122410446405,3.635228472847808,0.08686643741961203,0.10300661250948906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-22,1.0796954511011232,1.1851340907987669,1.1252972166377224,1.159447956247405,-0.018677435894892847,1.1927597263192473,0.0,0.0,time,-0.051,0.9313264743473809,43.0,43.0,0.4352349042892456,0.16330734571052152,7.022215865552425,1.2043706218532595,7.022215865552425,3.635860165940507,0.08404444571295785,0.09268441051244736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,43.0,0.4352349042892456,0.16330734571052152,7.022215865552425,1.2043706218532595,7.022215865552425,3.635860165940507,0.08404444571295785,0.09268441051244736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-23,1.187425744733765,1.1478047082575267,1.112980208362984,1.2323597503174855,-0.2723035735042383,1.1504117623187908,0.0,0.0,time,-0.0522,-0.34993324813837157,43.0,43.0,0.43044379353523254,0.16288950034352237,7.0042485147714615,1.1977793343574952,7.0042485147714615,3.638596958987206,0.08265321121815021,0.06685768812894821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,43.0,43.0,0.43044379353523254,0.16288950034352237,7.0042485147714615,1.1977793343574952,7.0042485147714615,3.638596958987206,0.08265321121815021,0.06685768812894821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-24,1.1514799997356924,1.0086039770601785,1.0969970797687725,1.0745334560575872,0.16339541857507273,1.013788926375971,0.0,0.0,time,-0.0075,-1.2813097554614157,43.0,43.0,0.4266362488269806,0.16218411575916203,6.973916977643967,1.1893903222592583,6.973916977643967,3.642214209930843,0.08121043298295358,0.05413670465350151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0,0.0,-0.0,43.0,43.0,0.4266362488269806,0.16218411575916203,6.973916977643967,1.1893903222592583,6.973916977643967,3.642214209930843,0.08121043298295358,0.05413670465350151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-25,1.0087444380896138,1.0132536889563448,0.9702391496313435,1.024801072433433,-0.19012965424464467,1.0176302829878479,0.0,0.0,lower,-0.0597,0.013161807332267206,43.0,43.0,0.42441314458847046,0.16163822038229123,6.950443476438522,1.1839193163013828,6.950443476438522,3.6440701289814577,0.0804359680497483,0.032235920429229736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43.0,43.0,0.42441314458847046,0.16163822038229123,6.950443476438522,1.1839193163013828,6.950443476438522,3.6440701289814577,0.0804359680497483,0.032235920429229736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-26,1.0160184361464843,0.9637794008263522,0.9427899530665416,1.0437433083173409,-0.2690499370465284,0.9672016255718698,1.0,0.0,lower,-0.0902,-0.4883758084533527,43.0,43.0,0.4235665798187256,0.16007577064771986,6.8832581378519535,1.177619185172851,6.8832581378519535,3.638296666253953,0.08140397314789657,0.01580032706260681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,1,0.001,-0.0,43.0,43.0,0.4235665798187256,0.16007577064771986,6.8832581378519535,1.177619185172851,6.8832581378519535,3.638296666253953,0.08140397314789657,0.01580032706260681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-04-27,0.9628118920124032,0.9392691947165623,0.8801651220218228,0.9832920595453616,-0.5019700902433807,0.9414316595189574,1.0,0.0,lower,-0.0857,-0.26175102242533954,43.0,43.0,0.4243622124195099,0.1592420959022156,6.847410123795271,1.1754937860829116,6.847410123795271,3.6343447515325598,0.08231952797573122,0.012029841542243958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26175102242533954,0,0.0,-0.26175102242533954,43.0,43.0,0.4243622124195099,0.1592420959022156,6.847410123795271,1.1754937860829116,6.847410123795271,3.6343447515325598,0.08231952797573122,0.012029841542243958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
